# episode, exploration_rate, rewards_current_episode, step, winner
1484, 0.2344616667430147, -24, 26, AI
1485, 0.23423731726970407, 97, 3, AI
1486, 0.2340131920337295, 85, 15, AI
1487, 0.23378929081096553, -69, 19, Opponent
1488, 0.2335656133775111, 96, 4, AI
1489, 0.23334215950968865, -56, 6, Opponent
1490, 0.23311892898404435, 142, 9, AI
1491, 0.2328959215773476, 147, 4, AI
1492, 0.232673137066591, -113, 14, Opponent
1493, 0.23245057522899001, 93, 7, AI
1494, 0.23222823584198282, -57, 7, Opponent
1495, 0.23200611868322998, 44, 7, AI
1496, 0.23178422353061434, 145, 6, AI
1497, 0.23156255016224064, -54, 4, Opponent
1498, 0.23134109835643565, 97, 3, AI
1499, 0.23111986789174743, 95, 5, AI
1500, 0.23089885854694553, -52, 3, Opponent
1501, 0.23067807010102057, 90, 10, AI
1502, 0.23045750233318413, -106, 7, Opponent
1503, 0.23023715502286835, 97, 3, AI
1504, 0.230017027949726, 44, 7, AI
1505, 0.22979712089362989, -57, 10, AI
1506, 0.22957743363467303, 96, 4, AI
1507, 0.22935796595316804, -57, 8, Opponent
1508, 0.22913871762964735, 192, 10, AI
1509, 0.22891968844486255, -107, 8, Opponent
1510, 0.22870087817978443, 148, 3, AI
1511, 0.22848228661560266, 146, 5, AI
1512, 0.22826391353372577, 87, 13, AI
1513, 0.22804575871578056, 27, 24, AI
1514, 0.22782782194361229, 91, 9, AI
1515, 0.22761010299928408, 92, 8, AI
1516, 0.22739260166507702, 147, 4, AI
1517, 0.22717531772348973, -59, 9, Opponent
1518, 0.22695825095723826, 95, 5, AI
1519, 0.2267414011492558, 96, 4, AI
1520, 0.22652476808269262, -108, 9, Opponent
1521, 0.2263083515409155, -53, 4, Opponent
1522, 0.226092151307508, 82, 20, AI
1523, 0.22587616716626976, 93, 7, AI
1524, 0.22566039890121672, 96, 4, AI
1525, 0.22544484629658051, 146, 5, AI
1526, 0.22522950913680864, 31, 20, AI
1527, 0.22501438720656375, -111, 12, Opponent
1528, 0.22479948029072402, -54, 4, Opponent
1529, 0.22458478817438246, 92, 8, AI
1530, 0.22437031064284702, 93, 7, AI
1531, 0.22415604748164, -210, 14, Opponent
1532, 0.22394199847649837, 145, 6, AI
1533, 0.22372816341337298, 41, 10, AI
1534, 0.2235145420784289, 94, 6, AI
1535, 0.22330113425804463, -157, 10, Opponent
1536, 0.2230879397388124, 97, 3, AI
1537, 0.22287495830753773, 97, 3, AI
1538, 0.22266218975123903, 96, 4, AI
1539, 0.22244963385714783, -53, 3, Opponent
1540, 0.22223729041270818, 96, 4, AI
1541, 0.22202515920557667, -53, 4, Opponent
1542, 0.22181324002362196, 196, 6, AI
1543, 0.221601532654925, 144, 7, AI
1544, 0.22139003688777825, -60, 10, Opponent
1545, 0.22117875251068608, 97, 3, AI
1546, 0.22096767931236397, 91, 9, AI
1547, 0.2207568170817388, -280, 35, Opponent
1548, 0.2205461656079482, 45, 6, AI
1549, 0.22033572468034085, -52, 3, Opponent
1550, 0.22012549408847562, -160, 13, Opponent
1551, 0.21991547362212205, -57, 7, Opponent
1552, 0.21970566307125955, -52, 3, Opponent
1553, 0.21949606222607765, 94, 6, AI
1554, 0.21928667087697537, 140, 11, AI
1555, 0.21907748881456146, 138, 13, AI
1556, 0.21886851582965375, -54, 4, Opponent
1557, 0.2186597517132793, 96, 4, AI
1558, 0.21845119625667395, 139, 12, AI
1559, 0.21824284925128223, 40, 11, AI
1560, 0.21803471048875708, 97, 3, AI
1561, 0.2178267797609598, -108, 9, Opponent
1562, 0.21761905685995955, 97, 3, AI
1563, 0.21741154157803352, 95, 5, AI
1564, 0.21720423370766634, 97, 3, AI
1565, 0.2169971330415501, 145, 6, AI
1566, 0.21679023937258418, 93, 7, AI
1567, 0.21658355249387487, 92, 8, AI
1568, 0.21637707219873523, 143, 8, AI
1569, 0.21617079828068503, -21, 25, Opponent
1570, 0.21596473053345028, 145, 6, AI
1571, 0.21575886875096323, 90, 10, AI
1572, 0.21555321272736205, 40, 11, AI
1573, 0.21534776225699076, 92, 8, AI
1574, 0.2151425171343988, -69, 22, AI
1575, 0.21493747715434114, 98, 2, AI
1576, 0.21473264211177762, 141, 10, AI
1577, 0.21452801180187334, 90, 10, AI
1578, 0.21432358601999785, 96, 4, AI
1579, 0.21411936456172548, 84, 16, AI
1580, 0.21391534722283462, 94, 6, AI
1581, 0.21371153379930802, 94, 6, AI
1582, 0.21350792408733216, 96, 4, AI
1583, 0.21330451788329738, -56, 6, Opponent
1584, 0.2131013149837974, 93, 7, AI
1585, 0.21289831518562935, 93, 7, AI
1586, 0.21269551828579336, 97, 3, AI
1587, 0.21249292408149256, 94, 6, AI
1588, 0.21229053237013273, 145, 6, AI
1589, 0.21208834294932213, -111, 13, Opponent
1590, 0.2118863556168713, 96, 4, AI
1591, 0.21168457017079295, 243, 10, AI
1592, 0.21148298640930152, 93, 7, AI
1593, 0.21128160413081332, 95, 5, AI
1594, 0.211080423133946, -53, 4, Opponent
1595, 0.21087944321751864, -57, 8, Opponent
1596, 0.21067866418055115, 146, 5, AI
1597, 0.21047808582226463, 89, 11, AI
1598, 0.21027770794208062, -54, 4, Opponent
1599, 0.21007753033962123, 93, 7, AI
1600, 0.20987755281470882, 90, 10, AI
1601, 0.20967777516736597, -106, 8, Opponent
1602, 0.20947819719781485, 144, 7, AI
1603, 0.2092788187064776, 96, 4, AI
1604, 0.20907963949397562, 94, 6, AI
1605, 0.20888065936112976, 94, 6, AI
1606, 0.2086818781089598, -54, 5, Opponent
1607, 0.20848329553868455, 87, 13, AI
1608, 0.20828491145172132, 95, 5, AI
1609, 0.20808672564968614, -53, 4, Opponent
1610, 0.20788873793439305, -54, 4, Opponent
1611, 0.20769094810785443, -53, 4, Opponent
1612, 0.20749335597228036, 147, 4, AI
1613, 0.20729596133007874, 97, 3, AI
1614, 0.20709876398385488, 145, 6, AI
1615, 0.20690176373641142, 92, 8, AI
1616, 0.20670496039074812, 87, 13, AI
1617, 0.20650835375006163, 145, 6, AI
1618, 0.2063119436177452, 92, 8, AI
1619, 0.20611572979738882, -105, 7, Opponent
1620, 0.2059197120927785, 147, 4, AI
1621, 0.20572389030789667, 96, 4, AI
1622, 0.20552826424692144, -56, 6, Opponent
1623, 0.20533283371422675, 87, 13, AI
1624, 0.205137598514382, -55, 5, Opponent
1625, 0.20494255845215212, -54, 4, Opponent
1626, 0.2047477133324969, -59, 10, Opponent
1627, 0.2045530629605712, 129, 22, AI
1628, 0.20435860714172469, -54, 4, Opponent
1629, 0.20416434568150157, -55, 6, Opponent
1630, 0.20397027838564025, 235, 18, AI
1631, 0.2037764050600735, 94, 6, AI
1632, 0.20358272551092796, 91, 9, AI
1633, 0.20338923954452406, 97, 3, AI
1634, 0.20319594696737583, 94, 6, AI
1635, 0.2030028475861907, 31, 22, AI
1636, 0.20280994120786916, -53, 4, Opponent
1637, 0.20261722763950493, 139, 12, AI
1638, 0.20242470668838441, 40, 11, AI
1639, 0.2022323781619866, 146, 5, AI
1640, 0.20204024186798297, 143, 8, AI
1641, 0.20184829761423723, 92, 8, AI
1642, 0.20165654520880508, -72, 23, Opponent
1643, 0.2014649844599341, -12, 14, AI
1644, 0.20127361517606351, 83, 17, AI
1645, 0.2010824371658241, 96, 4, AI
1646, 0.20089145023803773, 83, 17, AI
1647, 0.20070065420171754, 80, 20, AI
1648, 0.2005100488660674, 96, 4, AI
1649, 0.20031963404048206, 96, 4, AI
1650, 0.20012940953454655, 86, 14, AI
1651, 0.19993937515803648, 92, 8, AI
1652, 0.19974953072091736, 42, 9, AI
1653, 0.1995598760333448, 94, 6, AI
1654, 0.19937041090566404, 186, 16, AI
1655, 0.19918113514841002, 96, 4, AI
1656, 0.19899204857230682, 92, 8, AI
1657, 0.198803150988268, -51, 2, Opponent
1658, 0.1986144422073959, 146, 5, AI
1659, 0.19842592204098175, -103, 4, Opponent
1660, 0.1982375903005053, 88, 12, AI
1661, 0.1980494467976349, -54, 5, Opponent
1662, 0.19786149134422687, -106, 8, Opponent
1663, 0.19767372375232592, -54, 4, Opponent
1664, 0.19748614383416432, 145, 6, AI
1665, 0.19729875140216221, -158, 11, Opponent
1666, 0.1971115462689271, -54, 5, Opponent
1667, 0.19692452824725384, -54, 5, Opponent
1668, 0.19673769715012443, 97, 3, AI
1669, 0.1965510527907077, 147, 4, AI
1670, 0.19636459498235934, 141, 10, AI
1671, 0.19617832353862144, 78, 22, AI
1672, 0.19599223827322265, 97, 3, AI
1673, 0.19580633900007757, 147, 4, AI
1674, 0.19562062553328702, 98, 2, AI
1675, 0.19543509768713746, 138, 13, AI
1676, 0.19524975527610106, -53, 4, Opponent
1677, 0.1950645981148353, 93, 7, AI
1678, 0.19487962601818318, -105, 7, Opponent
1679, 0.19469483880117242, -58, 8, Opponent
1680, 0.19451023627901587, -55, 5, Opponent
1681, 0.19432581826711098, 97, 3, AI
1682, 0.1941415845810397, 144, 7, AI
1683, 0.19395753503656837, 97, 3, AI
1684, 0.1937736694496474, 97, 3, AI
1685, 0.19358998763641116, 97, 3, AI
1686, 0.19340648941317792, 92, 8, AI
1687, 0.1932231745964493, -55, 6, Opponent
1688, 0.19304004300291064, 96, 4, AI
1689, 0.19285709444943014, 94, 6, AI
1690, 0.19267432875305937, -110, 11, Opponent
1691, 0.1924917457310326, -56, 6, Opponent
1692, 0.19230934520076673, 97, 3, AI
1693, 0.19212712697986126, -54, 4, Opponent
1694, 0.19194509088609799, 147, 4, AI
1695, 0.1917632367374407, 147, 4, AI
1696, 0.19158156435203536, 94, 6, AI
1697, 0.19140007354820943, 94, 6, AI
1698, 0.19121876414447225, 97, 3, AI
1699, 0.19103763595951423, 92, 8, AI
1700, 0.19085668881220733, 195, 7, AI
1701, 0.19067592252160426, -107, 8, Opponent
1702, 0.1904953369069388, 96, 4, AI
1703, 0.19031493178762526, 95, 5, AI
1704, 0.19013470698325857, -54, 5, Opponent
1705, 0.18995466231361383, 143, 8, AI
1706, 0.18977479759864643, -56, 7, Opponent
1707, 0.1895951126584916, 91, 9, AI
1708, 0.18941560731346443, -54, 4, Opponent
1709, 0.18923628138405948, -61, 12, Opponent
1710, 0.1890571346909509, 94, 8, AI
1711, 0.18887816705499186, -14, 18, AI
1712, 0.18869937829721484, 94, 6, AI
1713, 0.18852076823883096, -56, 7, Opponent
1714, 0.18834233670123024, 95, 5, AI
1715, 0.18816408350598107, 145, 6, AI
1716, 0.18798600847483024, 45, 8, Opponent
1717, 0.18780811142970272, -52, 3, Opponent
1718, 0.18763039219270147, -56, 7, Opponent
1719, 0.1874528505861072, -53, 3, Opponent
1720, 0.1872754864323783, -54, 5, Opponent
1721, 0.18709829955415058, 145, 6, AI
1722, 0.18692128977423722, 97, 3, AI
1723, 0.18674445691562835, -5, 7, AI
1724, 0.18656780080149116, 144, 9, AI
1725, 0.18639132125516944, 141, 10, AI
1726, 0.1862150181001837, 97, 3, AI
1727, 0.18603889116023073, 94, 6, AI
1728, 0.18586294025918362, 89, 11, AI
1729, 0.18568716522109138, 94, 6, AI
1730, 0.18551156587017906, -108, 10, Opponent
1731, 0.18533614203084717, 96, 4, AI
1732, 0.18516089352767195, 87, 13, AI
1733, 0.18498582018540485, -54, 4, Opponent
1734, 0.18481092182897255, 95, 5, AI
1735, 0.1846361982834766, 93, 7, AI
1736, 0.18446164937419351, 96, 4, AI
1737, 0.18428727492657432, 42, 9, AI
1738, 0.1841130747662446, -54, 4, Opponent
1739, 0.18393904871900413, 143, 8, AI
1740, 0.1837651966108269, 95, 5, AI
1741, 0.18359151826786074, 97, 3, AI
1742, 0.18341801351642734, 87, 13, AI
1743, 0.1832446821830219, 134, 17, AI
1744, 0.18307152409431307, 144, 7, AI
1745, 0.18289853907714276, 85, 15, AI
1746, 0.18272572695852593, 94, 6, AI
1747, 0.18255308756565045, 147, 4, AI
1748, 0.18238062072587694, 145, 6, AI
1749, 0.18220832626673847, 92, 8, AI
1750, 0.1820362040159407, 92, 8, AI
1751, 0.1818642538013612, 95, 5, AI
1752, 0.18169247545104988, 90, 12, AI
1753, 0.18152086879322826, 141, 10, AI
1754, 0.1813494336562898, 34, 17, AI
1755, 0.1811781698687992, 89, 11, AI
1756, 0.1810070772594928, 144, 7, AI
1757, 0.18083615565727787, 89, 11, AI
1758, 0.18066540489123287, 97, 3, AI
1759, 0.18049482479060694, 96, 4, AI
1760, 0.18032441518482004, 145, 6, AI
1761, 0.18015417590346247, 179, 23, AI
1762, 0.17998410677629506, 88, 12, AI
1763, 0.1798142076332485, 97, 3, AI
1764, 0.1796444783044238, 98, 2, AI
1765, 0.1794749186200915, -112, 14, Opponent
1766, 0.17930552841069197, 98, 2, AI
1767, 0.17913630750683493, 96, 4, AI
1768, 0.17896725573929953, 97, 3, AI
1769, 0.17879837293903392, 46, 5, AI
1770, 0.17862965893715535, 97, 3, AI
1771, 0.17846111356494973, 141, 10, AI
1772, 0.17829273665387174, -156, 9, Opponent
1773, 0.1781245280355444, 146, 5, AI
1774, 0.17795648754175913, -55, 6, Opponent
1775, 0.17778861500447538, 92, 8, AI
1776, 0.17762091025582064, 96, 4, AI
1777, 0.1774533731280901, 87, 13, AI
1778, 0.17728600345374668, 92, 8, AI
1779, 0.17711880106542058, -55, 6, Opponent
1780, 0.17695176579590954, 44, 7, AI
1781, 0.1767848974781782, 92, 8, AI
1782, 0.17661819594535824, 93, 7, AI
1783, 0.17645166103074805, 145, 6, AI
1784, 0.17628529256781286, 88, 12, AI
1785, 0.176119090390184, 90, 10, AI
1786, 0.17595305433165942, 145, 6, AI
1787, 0.175787184226203, 92, 10, AI
1788, 0.17562147990794463, 94, 6, AI
1789, 0.17545594121117997, 94, 6, AI
1790, 0.1752905679703703, 96, 4, AI
1791, 0.17512536002014237, 94, 6, AI
1792, 0.1749603171952882, -136, 37, Opponent
1793, 0.17479543933076505, 95, 5, AI
1794, 0.17463072626169487, -13, 15, AI
1795, 0.17446617782336474, -55, 5, Opponent
1796, 0.17430179385122607, 97, 3, AI
1797, 0.174137574180895, 145, 6, AI
1798, 0.17397351864815178, 142, 9, AI
1799, 0.17380962708894088, -53, 4, Opponent
1800, 0.17364589933937066, 97, 3, AI
1801, 0.1734823352357135, 35, 16, AI
1802, 0.17331893461440515, -54, 4, Opponent
1803, 0.17315569731204505, 96, 4, AI
1804, 0.17299262316539582, 92, 8, AI
1805, 0.17282971201138336, 191, 11, AI
1806, 0.17266696368709647, 195, 7, AI
1807, 0.17250437802978683, 92, 8, AI
1808, 0.17234195487686876, 144, 7, AI
1809, 0.1721796940659191, 94, 6, AI
1810, 0.172017595434677, 89, 11, AI
1811, 0.1718556588210439, -53, 3, Opponent
1812, 0.17169388406308306, 145, 6, AI
1813, 0.17153227099901977, 90, 10, AI
1814, 0.1713708194672409, 132, 19, AI
1815, 0.171209529306295, 146, 5, AI
1816, 0.1710484003548918, 94, 6, AI
1817, 0.17088743245190244, -109, 11, Opponent
1818, 0.17072662543635886, 90, 10, AI
1819, 0.17056597914745417, 86, 14, AI
1820, 0.17040549342454195, -56, 7, Opponent
1821, 0.17024516810713658, -52, 3, Opponent
1822, 0.17008500303491264, 90, 10, AI
1823, 0.16992499804770508, 131, 20, AI
1824, 0.1697651529855089, -52, 3, Opponent
1825, 0.169605467688479, -55, 5, Opponent
1826, 0.1694459419969301, -105, 7, Opponent
1827, 0.16928657575133652, 96, 4, AI
1828, 0.16912736879233187, -55, 5, Opponent
1829, 0.16896832096070938, 145, 6, AI
1830, 0.16880943209742102, -52, 3, Opponent
1831, 0.16865070204357804, 138, 13, AI
1832, 0.1684921306404503, 89, 11, AI
1833, 0.16833371772946643, -67, 17, Opponent
1834, 0.16817546315221346, 93, 7, AI
1835, 0.16801736675043685, 145, 6, AI
1836, 0.16785942836604012, 93, 7, AI
1837, 0.16770164784108496, 97, 3, AI
1838, 0.16754402501779073, -53, 4, Opponent
1839, 0.1673865597385347, 140, 11, AI
1840, 0.16722925184585147, -51, 2, Opponent
1841, 0.16707210118243324, 97, 3, AI
1842, 0.16691510759112924, -21, 23, AI
1843, 0.16675827091494594, -52, 3, Opponent
1844, 0.1666015909970466, 143, 8, AI
1845, 0.16644506768075132, 97, 3, AI
1846, 0.16628870080953673, -62, 13, Opponent
1847, 0.16613249022703602, 85, 15, AI
1848, 0.1659764357770385, -160, 12, Opponent
1849, 0.16582053730348978, 93, 7, AI
1850, 0.16566479465049133, 134, 17, AI
1851, 0.1655092076623005, 97, 3, AI
1852, 0.16535377618333033, 97, 3, AI
1853, 0.1651985000581493, 145, 6, AI
1854, 0.16504337913148118, 142, 9, AI
1855, 0.1648884132482052, 39, 12, AI
1856, 0.16473360225335532, -52, 3, Opponent
1857, 0.1645789459921206, 94, 6, AI
1858, 0.16442444430984474, 90, 10, AI
1859, 0.1642700970520261, 98, 2, AI
1860, 0.16411590406431734, 80, 20, AI
1861, 0.1639618651925255, 89, 11, AI
1862, 0.16380798028261165, 139, 12, AI
1863, 0.16365424918069094, -54, 4, Opponent
1864, 0.16350067173303218, 97, 3, AI
1865, 0.16334724778605797, -54, 5, Opponent
1866, 0.16319397718634432, 91, 9, AI
1867, 0.16304085978062063, -64, 15, Opponent
1868, 0.16288789541576948, -166, 19, Opponent
1869, 0.16273508393882644, 94, 6, AI
1870, 0.1625824251969801, 96, 4, AI
1871, 0.16242991903757167, -162, 14, Opponent
1872, 0.16227756530809498, 92, 8, AI
1873, 0.16212536385619633, -55, 5, Opponent
1874, 0.16197331452967412, 142, 9, AI
1875, 0.1618214171764792, -113, 14, Opponent
1876, 0.16166967164471405, 95, 5, AI
1877, 0.1615180777826332, -54, 5, Opponent
1878, 0.16136663543864274, 93, 9, AI
1879, 0.16121534446130037, 88, 12, AI
1880, 0.16106420469931504, 96, 4, AI
1881, 0.160913216001547, 147, 4, AI
1882, 0.1607623782170075, 90, 12, AI
1883, 0.16061169119485885, 146, 5, AI
1884, 0.1604611547844139, -54, 4, Opponent
1885, 0.16031076883513629, 94, 6, AI
1886, 0.16016053319664003, -56, 7, Opponent
1887, 0.1600104477186895, -53, 4, Opponent
1888, 0.15986051225119918, -279, 33, Opponent
1889, 0.1597107266442336, 93, 7, AI
1890, 0.15956109074800714, -105, 7, Opponent
1891, 0.1594116044128839, 193, 9, AI
1892, 0.15926226748937747, 88, 12, AI
1893, 0.15911307982815107, 97, 3, AI
1894, 0.15896404128001684, 190, 12, AI
1895, 0.15881515169593632, 95, 5, AI
1896, 0.1586664109270199, 97, 3, AI
1897, 0.1585178188245268, 92, 8, AI
1898, 0.15836937523986488, 147, 4, AI
1899, 0.15822108002459062, 40, 11, AI
1900, 0.1580729330304087, 133, 18, AI
1901, 0.15792493410917216, 143, 8, AI
1902, 0.15777708311288202, 97, 3, AI
1903, 0.15762937989368736, 86, 14, AI
1904, 0.15748182430388488, 96, 4, AI
1905, 0.15733441619591898, 41, 10, AI
1906, 0.15718715542238154, 146, 5, AI
1907, 0.15704004183601183, 88, 12, AI
1908, 0.15689307528969618, -58, 8, Opponent
1909, 0.15674625563646807, 75, 25, AI
1910, 0.15659958272950783, 94, 6, AI
1911, 0.15645305642214255, 93, 7, AI
1912, 0.15630667656784583, 45, 6, AI
1913, 0.15616044302023793, 96, 4, AI
1914, 0.15601435563308522, -53, 4, Opponent
1915, 0.15586841426030032, 92, 8, AI
1916, 0.15572261875594182, 147, 4, AI
1917, 0.15557696897421425, 94, 6, AI
1918, 0.15543146476946773, 94, 6, AI
1919, 0.15528610599619813, 144, 7, AI
1920, 0.15514089250904667, 92, 8, AI
1921, 0.15499582416279975, 89, 11, AI
1922, 0.15485090081238911, 30, 21, AI
1923, 0.15470612231289133, 95, 5, AI
1924, 0.15456148851952795, 141, 10, AI
1925, 0.15441699928766509, 94, 8, AI
1926, 0.1542726544728136, 95, 5, AI
1927, 0.15412845393062857, 145, 6, AI
1928, 0.15398439751690954, -115, 16, Opponent
1929, 0.15384048508759998, 141, 10, AI
1930, 0.1536967164987875, 97, 3, AI
1931, 0.15355309160670347, 79, 25, AI
1932, 0.15340961026772307, 139, 12, AI
1933, 0.15326627233836485, -53, 4, Opponent
1934, 0.15312307767529093, 40, 11, AI
1935, 0.15298002613530656, 92, 8, AI
1936, 0.1528371175753603, -56, 7, Opponent
1937, 0.15269435185254346, 87, 13, AI
1938, 0.15255172882409043, -126, 27, Opponent
1939, 0.15240924834737804, 95, 7, AI
1940, 0.1522669102799259, 107, 44, AI
1941, 0.15212471447939588, -53, 4, Opponent
1942, 0.1519826608035922, 92, 8, AI
1943, 0.15184074911046114, 96, 4, AI
1944, 0.15169897925809103, -57, 7, Opponent
1945, 0.15155735110471197, 97, 3, AI
1946, 0.15141586450869582, 97, 3, AI
1947, 0.15127451932855593, 90, 10, AI
1948, 0.1511333154229472, 97, 3, AI
1949, 0.1509922526506656, 92, 8, AI
1950, 0.15085133087064845, 187, 15, AI
1951, 0.15071054994197386, 87, 13, AI
1952, 0.150569909723861, 92, 8, AI
1953, 0.15042941007566948, 95, 5, AI
1954, 0.15028905085689984, -54, 5, Opponent
1955, 0.1501488319271927, 94, 6, AI
1956, 0.15000875314632917, 92, 8, AI
1957, 0.14986881437423044, 92, 8, AI
1958, 0.14972901547095777, -56, 6, Opponent
1959, 0.1495893562967122, 95, 5, AI
1960, 0.14944983671183457, 135, 16, AI
1961, 0.14931045657680522, -18, 20, AI
1962, 0.14917121575224412, -109, 10, Opponent
1963, 0.14903211409891035, 146, 5, AI
1964, 0.14889315147770224, -157, 10, Opponent
1965, 0.14875432774965722, 184, 18, AI
1966, 0.14861564277595152, 97, 3, AI
1967, 0.1484770964179001, -64, 15, Opponent
1968, 0.14833868853695667, 94, 6, AI
1969, 0.14820041899471328, 91, 9, AI
1970, 0.14806228765290044, 139, 12, AI
1971, 0.14792429437338672, -52, 3, Opponent
1972, 0.1477864390181789, -123, 24, Opponent
1973, 0.14764872144942154, -59, 10, Opponent
1974, 0.14751114152939715, 94, 6, AI
1975, 0.1473736991205257, 92, 8, AI
1976, 0.14723639408536485, 134, 17, AI
1977, 0.1470992262866095, -114, 15, Opponent
1978, 0.1469621955870919, -181, 34, Opponent
1979, 0.14682530184978126, 95, 5, AI
1980, 0.1466885449377839, 93, 7, AI
1981, 0.14655192471434283, 144, 7, AI
1982, 0.1464154410428379, -54, 5, Opponent
1983, 0.14627909378678533, 98, 2, AI
1984, 0.14614288280983795, -64, 15, Opponent
1985, 0.1460068079757847, -52, 3, Opponent
1986, 0.1458708691485508, 45, 6, AI
1987, 0.1457350661921973, 146, 5, AI
1988, 0.14559939897092136, -17, 19, AI
1989, 0.14546386734905567, -58, 9, Opponent
1990, 0.14532847119106862, 146, 5, AI
1991, 0.14519321036156402, 89, 11, AI
1992, 0.14505808472528112, -268, 22, Opponent
1993, 0.1449230941470941, 91, 9, AI
1994, 0.14478823849201253, 91, 9, AI
1995, 0.14465351762518067, 96, 4, AI
1996, 0.1445189314118777, 138, 13, AI
1997, 0.14438447971751725, -57, 7, Opponent
1998, 0.14425016240764782, -58, 8, Opponent
1999, 0.14411597934795192, 134, 17, AI
2000, 0.1439819304042466, 96, 4, AI
2001, 0.1438480154424828, 146, 5, AI
2002, 0.14371423432874558, 94, 6, AI
2003, 0.14358058692925388, 141, 10, AI
2004, 0.14344707311036023, -113, 15, Opponent
2005, 0.1433136927385508, -53, 4, Opponent
2006, 0.14318044568044522, 40, 11, AI
2007, 0.1430473318027964, -53, 4, Opponent
2008, 0.14291435097249053, 87, 13, AI
2009, 0.1427815030565467, 88, 12, AI
2010, 0.14264878792211688, 97, 3, AI
2011, 0.14251620543648616, -107, 9, Opponent
2012, 0.14238375546707185, 96, 4, AI
2013, 0.1422514378814241, 187, 15, AI
2014, 0.14211925254722518, 96, 4, AI
2015, 0.14198719933228987, 46, 5, AI
2016, 0.14185527810456489, -60, 11, Opponent
2017, 0.141723488732129, 36, 15, AI
2018, 0.1415918310831928, -61, 12, Opponent
2019, 0.14146030502609866, 95, 5, AI
2020, 0.1413289104293205, 88, 12, AI
2021, 0.14119764716146374, 39, 12, AI
2022, 0.141066515091265, 137, 16, AI
2023, 0.14093551408759236, 88, 12, AI
2024, 0.14080464401944465, -108, 10, Opponent
2025, 0.14067390475595193, -111, 13, Opponent
2026, 0.1405432961663748, 141, 10, AI
2027, 0.14041281812010473, 170, 32, AI
2028, 0.14028247048666365, 91, 9, AI
2029, 0.14015225313570392, -54, 5, Opponent
2030, 0.14002216593700811, 95, 5, AI
2031, 0.13989220876048916, 88, 12, AI
2032, 0.13976238147618977, 155, 47, AI
2033, 0.1396326839542827, -53, 4, Opponent
2034, 0.13950311606507027, -60, 10, Opponent
2035, 0.1393736776789848, 95, 5, AI
2036, 0.13924436866658776, 29, 22, AI
2037, 0.1391151888985702, 141, 10, AI
2038, 0.1389861382457522, 94, 6, AI
2039, 0.1388572165790833, -56, 7, Opponent
2040, 0.13872842376964165, 97, 3, AI
2041, 0.13859975968863456, 97, 3, AI
2042, 0.13847122420739777, 96, 4, AI
2043, 0.13834281719739597, -52, 3, Opponent
2044, 0.13821453853022206, 95, 5, AI
2045, 0.13808638807759738, 96, 4, AI
2046, 0.13795836571137138, 98, 2, AI
2047, 0.1378304713035218, 96, 4, AI
2048, 0.1377027047261542, 94, 6, AI
2049, 0.13757506585150198, 97, 3, AI
2050, 0.1374475545519262, 97, 3, AI
2051, 0.13732017069991556, 97, 3, AI
2052, 0.13719291416808627, 94, 6, AI
2053, 0.1370657848291818, 94, 8, AI
2054, 0.1369387825560727, -158, 11, Opponent
2055, 0.13681190722175668, -112, 15, Opponent
2056, 0.13668515869935852, 97, 3, AI
2057, 0.1365585368621296, -54, 4, Opponent
2058, 0.1364320415834481, 80, 20, AI
2059, 0.13630567273681865, -58, 9, Opponent
2060, 0.13617943019587256, 187, 15, AI
2061, 0.13605331383436714, 97, 3, AI
2062, 0.13592732352618608, 96, 4, AI
2063, 0.13580145914533895, 89, 11, AI
2064, 0.13567572056596153, 97, 3, AI
2065, 0.13555010766231515, 96, 4, AI
2066, 0.1354246203087869, -53, 4, Opponent
2067, 0.13529925837988932, 96, 4, AI
2068, 0.13517402175026066, 91, 9, AI
2069, 0.13504891029466418, -107, 8, Opponent
2070, 0.13492392388798838, 131, 20, AI
2071, 0.13479906240524683, 138, 13, AI
2072, 0.13467432572157817, -57, 7, Opponent
2073, 0.1345497137122456, 97, 3, AI
2074, 0.13442522625263714, 145, 6, AI
2075, 0.13430086321826523, 97, 3, AI
2076, 0.13417662448476694, 97, 3, AI
2077, 0.13405250992790352, 94, 6, AI
2078, 0.13392851942356032, 96, 4, AI
2079, 0.13380465284774684, -68, 18, Opponent
2080, 0.13368091007659658, -58, 9, Opponent
2081, 0.13355729098636673, 91, 9, AI
2082, 0.13343379545343811, 94, 6, AI
2083, 0.13331042335431523, 96, 4, AI
2084, 0.13318717456562598, 146, 5, AI
2085, 0.13306404896412158, 95, 5, AI
2086, 0.13294104642667642, 140, 11, AI
2087, 0.13281816683028785, 94, 6, AI
2088, 0.1326954100520764, 97, 3, AI
2089, 0.13257277596928527, 91, 9, AI
2090, 0.1324502644592803, 136, 15, AI
2091, 0.13232787539954993, -55, 5, Opponent
2092, 0.1322056086677052, -106, 8, Opponent
2093, 0.13208346414147934, 142, 9, AI
2094, 0.13196144169872778, -8, 9, Opponent
2095, 0.13183954121742802, 143, 8, AI
2096, 0.13171776257567971, 91, 9, AI
2097, 0.1315961056517041, 142, 9, AI
2098, 0.1314745703238443, 92, 8, AI
2099, 0.13135315647056486, -58, 9, Opponent
2100, 0.13123186397045208, 97, 3, AI
2101, 0.13111069270221337, 94, 6, AI
2102, 0.13098964254467746, 144, 7, AI
2103, 0.1308687133767941, 93, 7, AI
2104, 0.13074790507763426, 95, 5, AI
